time_v,obdTestState,obdEngineState,obdRpm,obdEngineLoad,obdAirFlowRate,obdManifoldPressure,obdCommandedEGR,obdThrottle,obdAccPosD,obdSpeed,obdControlModuleVoltage,obdFuelCommonRailPressure,obdIntakeTemperature,obdCoolantTemperature,obdBarometricPressure,obdDistanceWithMil,obdDistanceSinceErrorCleared,obdEGRError,obdActualEquivalenceRatio,obdCommandEquivalenceRatio,obdFuelSystemStatus,obdShortTermFuelTrim1,obdCatalystTemperature
1.70143E+12,5,2,1610,40,,,,,,,,,,,,,,,,,,,
1.70143E+12,5,2,1566,39,,,,,,,,,,,,,,,,,,,
1.70143E+12,5,2,1566,39,,,,,,,,,,,,,,,,,,,
1.70143E+12,5,2,1605,38,,,,,,,,,,,,,,,,,,,
1.70143E+12,5,2,1624,39,,,,,,,,,,,,,,,,,,,
1.70143E+12,5,2,1561,38,,,,,,,,,,,,,,,,,,,
1.70143E+12,5,2,1629,38,,,,,,,,,,,,,,,,,,,
1.70143E+12,5,2,1629,37,,,,,,,,,,,,,,,,,,,
1.70143E+12,5,2,1653,38,,,,,,,,,,,,,,,,,,,
1.70143E+12,5,2,1653,38,,,,,,,,,,,,,,,,,,,
1.70143E+12,5,2,1586,39,,,,,,,,,,,,,,,,,,,
1.70143E+12,5,2,1592,39,,,,,,,,,,,,,,,,,,,
1.70143E+12,5,2,1589,39,,,,,,,,,,,,,,,,,,,
1.70143E+12,5,2,1589,38,,,,,,,,,,,,,,,,,,,
1.70143E+12,5,2,1616,40,,,,,,,,,,,,,,,,,,,
1.70143E+12,5,2,1574,39,,,,,,,,,,,,,,,,,,,
1.70143E+12,5,2,1589,38,,,,,,,,,,,,,,,,,,,
1.70143E+12,5,2,1589,40,,,,,,,,,,,,,,,,,,,
1.70143E+12,5,2,1533,39,,,,,,,,,,,,,,,,,,,
1.70143E+12,5,2,1596,39,,,,,,,,,,,,,,,,,,,
1.70143E+12,5,2,1576,38,,,,,,,,,,,,,,,,,,,
1.70143E+12,5,2,1594,39,,,,,,,,,,,,,,,,,,,
1.70143E+12,5,2,1594,39,,,,,,,,,,,,,,,,,,,
1.70143E+12,5,2,1610,38,,,,,,,,,,,,,,,,,,,
1.70143E+12,5,2,1650,39,,,,,,,,,,,,,,,,,,,
1.70143E+12,5,2,1599,38,,,,,,,,,,,,,,,,,,,
1.70143E+12,5,2,1599,39,,,,,,,,,,,,,,,,,,,
1.70143E+12,5,2,1595,38,,,,,,,,,,,,,,,,,,,
1.70143E+12,5,2,1623,38,,,,,,,,,,,,,,,,,,,
1.70143E+12,5,2,1626,39,,,,,,,,,,,,,,,,,,,
1.70143E+12,5,2,1579,39,,,,,,,,,,,,,,,,,,,
1.70143E+12,5,2,1579,40,,,,,,,,,,,,,,,,,,,
1.70143E+12,5,2,1572,38,,,,,,,,,,,,,,,,,,,
1.70143E+12,5,2,1567,39,,,,,,,,,,,,,,,,,,,
1.70143E+12,5,2,1567,39,,,,,,,,,,,,,,,,,,,
1.70143E+12,5,2,1588,38,,,,,,,,,,,,,,,,,,,
1.70143E+12,5,2,1668,38,,,,,,,,,,,,,,,,,,,
1.70143E+12,5,2,1668,39,,,,,,,,,,,,,,,,,,,
1.70143E+12,5,2,1635,38,,,,,,,,,,,,,,,,,,,
1.70143E+12,5,2,1635,38,,,,,,,,,,,,,,,,,,,
1.70143E+12,5,2,1672,38,,,,,,,,,,,,,,,,,,,
1.70143E+12,5,2,1672,38,,,,,,,,,,,,,,,,,,,
1.70143E+12,5,2,1559,39,,,,,,,,,,,,,,,,,,,
1.70143E+12,5,2,1629,38,,,,,,,,,,,,,,,,,,,
1.70143E+12,5,2,1629,39,,,,,,,,,,,,,,,,,,,
1.70143E+12,5,2,1625,38,,,,,,,,,,,,,,,,,,,
1.70143E+12,5,2,1625,38,,,,,,,,,,,,,,,,,,,
1.70143E+12,5,2,1643,39,,,,,,,,,,,,,,,,,,,
1.70143E+12,5,2,1611,39,,,,,,,,,,,,,,,,,,,
1.70143E+12,5,2,1547,40,,,,,,,,,,,,,,,,,,,
1.70143E+12,5,2,1547,39,,,,,,,,,,,,,,,,,,,
1.70143E+12,5,2,1593,40,,,,,,,,,,,,,,,,,,,
1.70143E+12,5,2,1593,40,,,,,,,,,,,,,,,,,,,
1.70143E+12,5,2,1614,39,,,,,,,,,,,,,,,,,,,
1.70143E+12,5,2,1625,39,,,,,,,,,,,,,,,,,,,
1.70143E+12,5,2,1625,38,,,,,,,,,,,,,,,,,,,
1.70143E+12,5,2,1661,39,,,,,,,,,,,,,,,,,,,
1.70143E+12,5,2,1618,39,,,,,,,,,,,,,,,,,,,
1.70143E+12,5,2,1653,39,,,,,,,,,,,,,,,,,,,
1.70143E+12,5,2,1653,39,,,,,,,,,,,,,,,,,,,
1.70143E+12,5,2,1607,39,,,,,,,,,,,,,,,,,,,
1.70143E+12,5,2,1626,39,,,,,,,,,,,,,,,,,,,
1.70143E+12,5,2,1626,38,,,,,,,,,,,,,,,,,,,
1.70143E+12,5,2,1631,40,,,,,,,,,,,,,,,,,,,
1.70143E+12,5,2,1507,41,,,,,,,,,,,,,,,,,,,
1.70143E+12,5,2,1507,40,,,,,,,,,,,,,,,,,,,
1.70143E+12,5,2,1566,39,,,,,,,,,,,,,,,,,,,
1.70143E+12,5,2,1566,38,,,,,,,,,,,,,,,,,,,
1.70143E+12,5,2,1643,39,,,,,,,,,,,,,,,,,,,
1.70143E+12,5,2,1595,39,,,,,,,,,,,,,,,,,,,
1.70143E+12,5,2,1661,38,,,,,,,,,,,,,,,,,,,
1.70143E+12,5,2,1581,40,,,,,,,,,,,,,,,,,,,
1.70143E+12,5,2,1622,38,,,,,,,,,,,,,,,,,,,
1.70143E+12,5,2,1657,38,,,,,,,,,,,,,,,,,,,
1.70143E+12,5,2,1580,39,,,,,,,,,,,,,,,,,,,
1.70143E+12,5,2,1554,40,,,,,,,,,,,,,,,,,,,
1.70143E+12,5,2,1530,39,,,,,,,,,,,,,,,,,,,
1.70143E+12,5,2,1588,39,,,,,,,,,,,,,,,,,,,
1.70143E+12,5,2,1652,38,,,,,,,,,,,,,,,,,,,
1.70143E+12,5,2,1592,39,,,,,,,,,,,,,,,,,,,
1.70143E+12,5,2,1600,39,,,,,,,,,,,,,,,,,,,
1.70143E+12,5,2,1591,39,,,,,,,,,,,,,,,,,,,
1.70143E+12,5,2,1658,39,,,,,,,,,,,,,,,,,,,
1.70143E+12,6,2,,,,,,,,,12.6,,,,,,,,,,,,
1.70143E+12,6,2,,,,,,,,,12.5,,,,,,,,,,,,
1.70143E+12,6,2,,,,,,,,,8.8,,,,,,,,,,,,
